,Name,playerid,league,FavoriteRace
566,RogueGK,6433383,Bronze 1,TERRAN
567,Zerakyl,1288028,Bronze 1,ZERG
568,Tooobey,6860100,Bronze 1,PROTOSS
569,ElCoptain,10213032,Bronze 1,ZERG
570,LEgiON,3830474,Bronze 1,ZERG
571,Spellka,2493907,Bronze 1,TERRAN
572,osobamasque,9468121,Bronze 1,RANDOM
573,IlIlIlIlllII,2162830,Bronze 1,RANDOM
574,OneStep,1260879,Bronze 1,PROTOSS
575,BSticks,221403,Bronze 1,ZERG
576,WarLord,872113,Bronze 1,PROTOSS
577,Jirov,1965184,Bronze 1,ZERG
578,DetkaNoMercy,10074540,Bronze 1,ZERG
579,Karlo,5918218,Bronze 1,PROTOSS
580,Nyxeu,1504330,Bronze 1,PROTOSS
581,TroudBâl,9160772,Bronze 1,TERRAN
582,SAK,6703969,Bronze 1,PROTOSS
583,Schuhsohle,5327058,Bronze 1,TERRAN
584,DrakonCHLEN,1919678,Bronze 1,ZERG
585,Maxeh,10245620,Bronze 1,PROTOSS
586,TheFuehrer,1563933,Bronze 1,PROTOSS
587,Starstream,1457886,Bronze 1,PROTOSS
588,Kotlin,2193926,Bronze 1,PROTOSS
589,Scherby,1877061,Bronze 1,PROTOSS
590,Gumayusi,3643933,Bronze 1,TERRAN
591,mrDetroid,741278,Bronze 1,PROTOSS
592,llllllllll,9958551,Bronze 1,PROTOSS
593,Macarov,550990,Bronze 1,ZERG
594,Kingdakka,1007948,Bronze 1,RANDOM
595,Antimirus,413966,Bronze 1,TERRAN
596,KindWalrus,10246206,Bronze 1,ZERG
597,InqFridRU,9224683,Bronze 1,ZERG
598,Redscream,7169726,Bronze 1,TERRAN
599,КрэйзиКот,2141667,Bronze 1,TERRAN
600,MrLimette,9354073,Bronze 1,PROTOSS
601,Postko,3027252,Bronze 1,PROTOSS
602,Cosya,2256973,Bronze 1,ZERG
603,Kanoya,1008141,Bronze 1,ZERG
604,Ryppin,2646285,Bronze 1,PROTOSS
605,MikaelMaster,3375642,Bronze 1,ZERG
606,Gizmotavr,1843947,Bronze 1,PROTOSS
607,Kalinx,9735731,Bronze 1,ZERG
608,Gnomster,10059829,Bronze 1,ZERG
609,Kleinheld,9116173,Bronze 1,RANDOM
610,LaXul,2046642,Bronze 1,TERRAN
611,promaliki,1701056,Bronze 1,ZERG
612,gorax,10162527,Bronze 1,TERRAN
613,GONZO,9693200,Bronze 1,ZERG
614,concedious,2560589,Bronze 1,PROTOSS
615,Hartwich,2662593,Bronze 1,PROTOSS
616,halidosprime,8575539,Bronze 1,ZERG
617,Cxarol,9018884,Bronze 1,ZERG
618,MrRandile,9035456,Bronze 1,TERRAN
619,HuiParty,1065958,Bronze 1,ZERG
620,vadimusan,2297968,Bronze 1,TERRAN
621,Pashhar,521828,Bronze 1,PROTOSS
622,Adjutant,634325,Bronze 1,TERRAN
623,Sokolof,499710,Bronze 1,PROTOSS
624,SergioQuazi,156873,Bronze 1,ZERG
625,Maghea,6243396,Bronze 1,TERRAN
626,vberen,764701,Bronze 1,PROTOSS
627,Alpha,9659114,Bronze 1,ZERG
628,SpaceAce,1883247,Bronze 1,ZERG
629,Hannnnnnssss,3076430,Bronze 1,ZERG
630,Sudowoodo,1433769,Bronze 1,ZERG
631,Gachimuchnik,8829268,Bronze 1,TERRAN
632,Terra,2392346,Bronze 1,TERRAN
633,CombatGene,5040817,Bronze 1,PROTOSS
634,Прадед,9289470,Bronze 1,ZERG
635,Splat,4015279,Bronze 1,TERRAN
636,wipzor,7905053,Bronze 1,PROTOSS
637,Cyniu,5089655,Bronze 1,PROTOSS
638,EvilMarine,4488709,Bronze 1,ZERG
639,ProbVSzealot,7521673,Bronze 1,PROTOSS
640,RayDen,271702,Bronze 1,ZERG
641,DarKWoOd,7173699,Bronze 1,PROTOSS
642,Ric,9384936,Bronze 1,TERRAN
643,hackbratan,2309010,Bronze 1,PROTOSS
644,micutz,8617829,Bronze 1,TERRAN
645,Life,1820703,Bronze 1,PROTOSS
646,StarsCrapToo,9471682,Bronze 1,PROTOSS
647,secilian,8144042,Bronze 1,ZERG
648,niklbd,1784836,Bronze 1,RANDOM
649,liiiilliiiil,9842673,Bronze 1,TERRAN
650,ZeroTalent,10029743,Bronze 1,PROTOSS
651,samikilator,7923386,Bronze 1,TERRAN
652,WatWatInDaBu,9066109,Bronze 1,RANDOM
653,Teo,2408034,Bronze 1,PROTOSS
654,phantasmapog,1260215,Bronze 1,TERRAN
655,ArQay,6905917,Bronze 1,ZERG
656,QuantumDot,396976,Bronze 1,PROTOSS
657,JonnyTaresko,730653,Bronze 1,PROTOSS
658,Gamble,2087308,Bronze 1,ZERG
659,Guyver,1426810,Bronze 1,TERRAN
660,Vadoss,121792,Bronze 1,RANDOM
661,alexlysikov,1275901,Bronze 1,TERRAN
662,kubalonek,8457278,Bronze 1,PROTOSS
663,Niko,7082318,Bronze 1,ZERG
664,Speedy,1987234,Bronze 1,ZERG
665,kazak,408445,Bronze 1,RANDOM
666,drofus,218115,Bronze 1,ZERG
667,Falcon,1806522,Bronze 1,PROTOSS
668,Llwynog,8362262,Bronze 1,ZERG
669,Tosik,2230558,Bronze 1,TERRAN
670,Dimka,1552461,Bronze 1,PROTOSS
671,WinnerorON,1779987,Bronze 1,TERRAN
672,HellraiZR,2259769,Bronze 1,RANDOM
673,Sergoon,9422633,Bronze 1,PROTOSS
674,egorka,2371283,Bronze 1,ZERG
675,Homonculus,9904779,Bronze 1,PROTOSS
676,strkz,5812565,Bronze 1,ZERG
677,GoodWin,9397976,Bronze 1,ZERG
678,Dorn,877910,Bronze 1,TERRAN
679,Kira,3752583,Bronze 1,ZERG
680,Shiro,5359231,Bronze 1,PROTOSS
681,JessyChrist,3200252,Bronze 1,ZERG
682,AGENTZ,48161,Bronze 1,RANDOM
683,tematika,2984678,Bronze 1,TERRAN
684,FloppaGrande,10182428,Bronze 1,PROTOSS
685,Sundea,6195530,Bronze 1,ZERG
686,dolf,7424490,Bronze 1,ZERG
687,Xelnic,3581971,Bronze 1,RANDOM
688,TeBlackstar,242361,Bronze 1,RANDOM
689,Ягамушка,9618937,Bronze 1,PROTOSS
690,Echo,2085413,Bronze 1,TERRAN
691,IIIIIIIIIIII,8844829,Bronze 1,TERRAN
692,JaKuboPrvy,9138475,Bronze 1,TERRAN
693,Axaris,7679815,Bronze 1,TERRAN
694,LisanAlGaïb,336801,Bronze 1,PROTOSS
695,ratgentiment,5112509,Bronze 1,ZERG
696,SirLucas,5005580,Bronze 1,TERRAN
697,TheFoils,6780443,Bronze 1,TERRAN
698,AMG,1407144,Bronze 1,ZERG
699,aiya,4882243,Bronze 1,PROTOSS
700,JackDuran,979080,Bronze 1,ZERG
701,Oicnebur,7577625,Bronze 1,ZERG
702,Schtirlitz,7539027,Bronze 1,TERRAN
703,SSavernake,9247881,Bronze 1,ZERG
704,Angelies,2088690,Bronze 1,PROTOSS
705,anc,9262150,Bronze 1,TERRAN
706,Piochu,7286403,Bronze 1,ZERG
707,lefauch,10033764,Bronze 1,ZERG
708,CBTenjoyer,5251310,Bronze 1,ZERG
709,Kraven,85065,Bronze 1,PROTOSS
710,Yazon,6240556,Bronze 1,TERRAN
711,Stard,9715986,Bronze 1,PROTOSS
712,VoxMorituri,7385991,Bronze 1,ZERG
713,Papaschlumpf,4959673,Bronze 1,ZERG
714,Tempest,8555586,Bronze 1,PROTOSS
715,jaho,2326927,Bronze 1,PROTOSS
716,Snappzie,2015162,Bronze 1,PROTOSS
717,Badger,9376936,Bronze 1,RANDOM
718,pit,7945303,Bronze 1,TERRAN
719,Casey,4319000,Bronze 1,TERRAN
720,Модеус,126536,Bronze 1,TERRAN
721,Sky,9433764,Bronze 1,PROTOSS
722,Nobody,845346,Bronze 1,PROTOSS
723,Totodile,8389609,Bronze 1,ZERG
724,takshcikovac,3004392,Bronze 1,PROTOSS
725,PeterSchiff,9825669,Bronze 1,TERRAN
726,ZewsSD,2297595,Bronze 1,TERRAN
727,Ghost,2369720,Bronze 1,TERRAN
728,bane,8049197,Bronze 1,TERRAN
729,UltraMotion,10172170,Bronze 1,TERRAN
730,Vollcod,2436791,Bronze 1,ZERG
731,Joh,1948851,Bronze 1,RANDOM
732,PrimO,2451946,Bronze 1,TERRAN
733,BattleTag,8373767,Bronze 1,PROTOSS
734,dasLauch,8385973,Bronze 1,PROTOSS
735,Maggy,2360436,Bronze 1,TERRAN
736,RaVaGe,587725,Bronze 1,PROTOSS
737,Hiromaster,8699670,Bronze 1,PROTOSS
738,Adeo,2336944,Bronze 1,ZERG
739,Vedun,2346483,Bronze 1,ZERG
740,Rathur,2100103,Bronze 1,TERRAN
741,KushHunter,8378514,Bronze 1,PROTOSS
742,SilentSpy,2050705,Bronze 1,PROTOSS
743,Renny,7218688,Bronze 1,PROTOSS
744,iceman,1460572,Bronze 1,TERRAN
745,crobdar,7782767,Bronze 1,TERRAN
746,Jocco,5165108,Bronze 1,RANDOM
747,Slade,9705962,Bronze 1,TERRAN
748,MrZek,7345538,Bronze 1,TERRAN
749,BloppieZA,6373841,Bronze 1,ZERG
750,MrCrazy,7527194,Bronze 1,TERRAN
751,Socketlicker,6555143,Bronze 1,TERRAN
752,Kathrynh,7559195,Bronze 1,PROTOSS
753,theImpaler,10068131,Bronze 1,RANDOM
754,Ghazulb,4025346,Bronze 1,TERRAN
755,Bustduster,208489,Bronze 1,PROTOSS
756,Hristache,9667539,Bronze 1,PROTOSS
757,Abyss,9301439,Bronze 1,ZERG
758,kastell,4049834,Bronze 1,PROTOSS
759,EasyAI,9635043,Bronze 1,RANDOM
760,WrRaThY,1930306,Bronze 1,PROTOSS
761,Artus,419416,Bronze 1,TERRAN
762,Shutach,2280702,Bronze 1,ZERG
763,Sting,1917602,Bronze 1,PROTOSS
764,BlackDir,2431333,Bronze 1,PROTOSS
765,Vladro,7901982,Bronze 1,ZERG
766,JinS,50453,Bronze 1,PROTOSS
767,Ljone,9236710,Bronze 1,ZERG
768,ALXCRZ,9223079,Bronze 1,RANDOM
769,Cratos,1264245,Bronze 1,ZERG
770,Vorment,1548190,Bronze 1,TERRAN
771,РЕЙНОР,444726,Bronze 1,TERRAN
772,MrDeys,4905280,Bronze 1,TERRAN
773,Sleepycod,4314407,Bronze 1,ZERG
774,Ğħõşţfąćè,9411216,Bronze 1,ZERG
775,fub,3833699,Bronze 1,ZERG
776,MrPitahaya,3490495,Bronze 1,ZERG
777,Archstefesis,6988701,Bronze 1,PROTOSS
778,Kymahri,2254153,Bronze 1,PROTOSS
779,Prokop,2078379,Bronze 1,TERRAN
780,Garathakk,4500733,Bronze 1,RANDOM
781,iDVaLi,743843,Bronze 1,ZERG
782,Elronmcbong,4460005,Bronze 1,TERRAN
783,LAROI,9940096,Bronze 1,PROTOSS
784,Jexerr,5338361,Bronze 1,ZERG
785,doodlefart,8292612,Bronze 1,ZERG
786,knetblok,5585900,Bronze 1,PROTOSS
787,TheHunter,1801332,Bronze 1,PROTOSS
788,boenerges,2017714,Bronze 1,TERRAN
789,RinAzgar,197747,Bronze 1,ZERG
790,FatFox,5932941,Bronze 1,ZERG
791,Gehrman,10219116,Bronze 1,RANDOM
792,FallasPallas,10213229,Bronze 1,PROTOSS
793,Kesand,10101709,Bronze 1,PROTOSS
794,CanonicDuck,9088840,Bronze 1,ZERG
795,Helper,9366554,Bronze 1,ZERG
796,Alx,10020749,Bronze 1,TERRAN
797,knetblok,5585900,Bronze 1,ZERG
798,RinAzgar,197747,Bronze 1,TERRAN
799,NeMeSiS,9612104,Bronze 1,RANDOM
800,Intronaut,806226,Bronze 1,PROTOSS
801,Blinki,2470805,Bronze 1,PROTOSS
802,Sledopyt,9544504,Bronze 1,ZERG
803,Qwi,8907614,Bronze 1,ZERG
804,uCanNeverWin,10279888,Bronze 1,TERRAN
805,martin,2351550,Bronze 1,TERRAN
806,undead,5423463,Bronze 1,TERRAN
807,Manuil,10233941,Bronze 1,PROTOSS
808,vultum,10291059,Bronze 1,ZERG
809,Nazca,10000035,Bronze 1,ZERG
810,Lelemur,7406809,Bronze 1,TERRAN
811,Heisenberg,10268462,Bronze 1,ZERG
812,Artenides,3914386,Bronze 1,PROTOSS
813,Rostik,1989033,Bronze 1,PROTOSS
814,bandis,10257801,Bronze 1,PROTOSS
815,LEA,4710683,Bronze 1,RANDOM
816,ArmaGeddon,7759987,Bronze 1,PROTOSS
817,MrBeefy,8472246,Bronze 1,ZERG
818,Methusalam,924253,Bronze 1,PROTOSS
819,Antares,5371917,Bronze 1,RANDOM
820,Valhalla,432659,Bronze 1,RANDOM
821,игорь,1183813,Bronze 1,PROTOSS
822,Hobbit,3632912,Bronze 1,RANDOM
823,IlIlIlIlIlIl,10274624,Bronze 1,ZERG
824,fazes,5478434,Bronze 1,ZERG
825,HorseMarine,10196803,Bronze 1,PROTOSS
826,Slippy,1159296,Bronze 1,TERRAN
827,RudeBoyBass,9554375,Bronze 1,TERRAN
828,Kastel,9090375,Bronze 1,PROTOSS
829,Wilko,422563,Bronze 1,TERRAN
830,Shadows,8922886,Bronze 1,PROTOSS
831,LOLтакНельзя,747918,Bronze 1,ZERG
832,MauZeR,2030493,Bronze 1,PROTOSS
833,Hakan,2029764,Bronze 1,PROTOSS
834,Prime,7345006,Bronze 1,ZERG
835,freku,6129731,Bronze 1,PROTOSS
836,Garrattappo,3283060,Bronze 1,TERRAN
837,LaMuerte,1105503,Bronze 1,TERRAN
838,кипман,9896252,Bronze 1,ZERG
839,Proxyteps,10234019,Bronze 1,TERRAN
840,Draugtroll,885400,Bronze 1,ZERG
841,Rinzler,2166106,Bronze 1,TERRAN
842,LoveMyLady,9278707,Bronze 1,TERRAN
843,ThoZ,6348736,Bronze 1,RANDOM
844,Zdededex,3970888,Bronze 1,TERRAN
845,JukiCZ,5314425,Bronze 1,TERRAN
846,rITZY,10276812,Bronze 1,ZERG
847,ExeterMS,8421081,Bronze 1,RANDOM
848,zealotiques,7168885,Bronze 1,RANDOM
849,Spэrma,2220187,Bronze 1,PROTOSS
850,РашенМафия,2523040,Bronze 1,TERRAN
851,KURSANT,1471411,Bronze 1,PROTOSS
852,Trolbot,6041914,Bronze 1,PROTOSS
853,KobyliskyByk,1668027,Bronze 1,TERRAN
854,Elvinara,2047841,Bronze 1,PROTOSS
855,CurlyBaboon,2845386,Bronze 1,TERRAN
856,KiMu,1451556,Bronze 1,RANDOM
857,NudeDude,3791090,Bronze 1,PROTOSS
858,StopHarassme,973447,Bronze 1,TERRAN
859,planlosrockt,795461,Bronze 1,TERRAN
860,Nando,307212,Bronze 1,TERRAN
861,herfhp,1000163,Bronze 1,ZERG
862,Havok,3904477,Bronze 1,TERRAN
863,Havok,3904477,Bronze 1,TERRAN
864,СмачнаяЛысня,10152885,Bronze 1,ZERG
865,SanzeroBG,707908,Bronze 1,PROTOSS
866,MomentoMori,960696,Bronze 1,ZERG
867,IIIIIIIIIIII,10268820,Bronze 1,TERRAN
868,Tetuz,4904136,Bronze 1,ZERG
869,JaMeSbOnDn,10100236,Bronze 1,RANDOM
870,Nidhogg,291856,Bronze 1,PROTOSS
871,Ling,2432498,Bronze 1,PROTOSS
872,JohnV,2093413,Bronze 1,TERRAN
873,Sidorovich,78437,Bronze 1,PROTOSS
874,canelus,4566403,Bronze 1,ZERG
875,Fafnir,10206467,Bronze 1,ZERG
876,DDDDDD,10213584,Bronze 1,PROTOSS
877,zoze,2257945,Bronze 1,RANDOM
878,timehider,3094811,Bronze 1,ZERG
879,Evgeniy,3600,Bronze 1,TERRAN
880,Rilian,372547,Bronze 1,TERRAN
881,Maximus,326155,Bronze 1,TERRAN
882,llllllllllll,274288,Bronze 1,PROTOSS
883,TheTemplier,1258653,Bronze 1,ZERG
884,Kuruinidae,7919549,Bronze 1,ZERG
885,Baldur,744036,Bronze 1,TERRAN
886,DimonLimON,8903021,Bronze 1,PROTOSS
887,Legend,191467,Bronze 1,ZERG
888,Mesh,635980,Bronze 1,ZERG
889,Hodor,1366060,Bronze 1,RANDOM
890,Fingon,2170101,Bronze 1,ZERG
891,LusorAmorum,4522764,Bronze 1,TERRAN
892,llllllllllll,10022705,Bronze 1,ZERG
893,СмачнаяЛысня,10152885,Bronze 1,PROTOSS
894,HAV,1835377,Bronze 1,TERRAN
895,Akatosh,2586370,Bronze 1,ZERG
896,Frontschwein,9927405,Bronze 1,TERRAN
897,Insane,6769281,Bronze 1,PROTOSS
898,Straton,874302,Bronze 1,TERRAN
899,alexprotasov,493808,Bronze 1,ZERG
900,Riko,9006449,Bronze 1,ZERG
901,DDA,1065504,Bronze 1,ZERG
902,Derfee,2003944,Bronze 1,TERRAN
903,bigboobs,1964287,Bronze 1,TERRAN
904,Edia,9359757,Bronze 1,TERRAN
905,Slayerden,1285692,Bronze 1,RANDOM
906,DukeVonFace,3012727,Bronze 1,ZERG
907,bestkeks,9904599,Bronze 1,PROTOSS
908,trueL,10276709,Bronze 1,TERRAN
909,Shakuras,644465,Bronze 1,RANDOM
910,panikaffe,241773,Bronze 1,TERRAN
911,Proctor,1824692,Bronze 1,TERRAN
912,Coconut,9448066,Bronze 1,RANDOM
913,AniT,2067114,Bronze 1,TERRAN
914,CatfromRimin,1827764,Bronze 1,PROTOSS
915,RedReaper,10267844,Bronze 1,TERRAN
916,flöwrilège,1226028,Bronze 1,TERRAN
917,Копченый,9259757,Bronze 1,ZERG
918,rechdegom,3865798,Bronze 1,PROTOSS
919,Zeelen,1407583,Bronze 1,ZERG
920,Joker,3088395,Bronze 1,PROTOSS
921,RealBaiter,4617738,Bronze 1,ZERG
922,Robyn,2339084,Bronze 1,PROTOSS
923,Roiaato,1077996,Bronze 1,TERRAN
924,SummerSun,9068387,Bronze 1,PROTOSS
925,Scrouji,2122538,Bronze 1,ZERG
926,MagicGnome,8203854,Bronze 1,PROTOSS
927,Bons,10015395,Bronze 1,TERRAN
928,DamSaï,6342738,Bronze 1,PROTOSS
929,Prøgramtøkil,2998062,Bronze 1,ZERG
930,Andr,1962792,Bronze 1,RANDOM
931,llllllllllll,10283077,Bronze 1,TERRAN
932,DampyWampy,7147999,Bronze 1,TERRAN
933,helmsman,1123134,Bronze 1,PROTOSS
934,danjah,1031423,Bronze 1,ZERG
935,QUEPUEG,8177436,Bronze 1,TERRAN
936,NydiiQueen,10267401,Bronze 1,PROTOSS
937,Zilot,1583545,Bronze 1,PROTOSS
938,wert,6351500,Bronze 1,PROTOSS
939,Rogue,7577417,Bronze 1,ZERG
940,Takedo,2298086,Bronze 1,ZERG
941,Nombre,2565122,Bronze 1,PROTOSS
942,Volt,16921,Bronze 1,TERRAN
943,Aspiring,7613272,Bronze 1,PROTOSS
944,Xvolte,554332,Bronze 1,PROTOSS
945,Runacus,8352723,Bronze 1,ZERG
946,GfK,9899630,Bronze 1,RANDOM
947,Кислота,6131225,Bronze 1,PROTOSS
948,Khabra,8085392,Bronze 1,PROTOSS
949,Deqth,8234773,Bronze 1,ZERG
950,Xilogh,2042493,Bronze 1,PROTOSS
951,eclipse,8847382,Bronze 1,RANDOM
952,Hades,3963253,Bronze 1,ZERG
953,Fresh,804059,Bronze 1,PROTOSS
954,Blade,47626,Bronze 1,TERRAN
955,Térazil,3217824,Bronze 1,ZERG
956,iosa,7853395,Bronze 1,ZERG
957,Napaha,8707653,Bronze 1,PROTOSS
958,КотУбийца,7261501,Bronze 1,TERRAN
959,FLInT,8996104,Bronze 1,ZERG
960,Kek,1146199,Bronze 1,ZERG
961,xbrokezx,9050462,Bronze 1,TERRAN
962,PANINI,9955469,Bronze 1,TERRAN
963,Elminster,551512,Bronze 1,ZERG
964,Xanthar,6713052,Bronze 1,ZERG
965,JoSsE,2077919,Bronze 1,TERRAN
966,Belophoron,7478341,Bronze 1,PROTOSS
967,maxQ,1004426,Bronze 1,RANDOM
968,Alvar,9230124,Bronze 1,RANDOM
969,MichelVenom,10135488,Bronze 1,PROTOSS
970,Hamorabi,810707,Bronze 1,PROTOSS
971,TPM,8373563,Bronze 1,PROTOSS
972,MrTrouble,5289431,Bronze 1,ZERG
973,IlyaTsyba,2249076,Bronze 1,PROTOSS
974,Kazama,1132974,Bronze 1,TERRAN
975,wechat,10292042,Bronze 1,PROTOSS
976,Nightmare,1383073,Bronze 1,PROTOSS
977,Refraim,5345705,Bronze 1,ZERG
978,bros,4859177,Bronze 1,TERRAN
979,AdmiralBkB,1538607,Bronze 1,PROTOSS
980,SanyaJor,9493397,Bronze 1,TERRAN
981,HellFire,6828594,Bronze 1,ZERG
982,PONYLOKO,1173301,Bronze 1,RANDOM
983,SanyaJor,9493397,Bronze 1,ZERG
984,avalon,205394,Bronze 1,ZERG
985,ChapTheMan,6005962,Bronze 1,RANDOM
986,Thor,2116448,Bronze 1,TERRAN
987,Hyder,10216159,Bronze 1,PROTOSS
988,AlleXz,9268437,Bronze 1,ZERG
989,Skamz,4716799,Bronze 1,TERRAN
990,ILAnimals,4285963,Bronze 1,PROTOSS
991,fenix,1033531,Bronze 1,TERRAN
992,dragon,2330357,Bronze 1,TERRAN
993,Henkie,218409,Bronze 1,TERRAN
994,ОченьЗлойКот,1400195,Bronze 1,ZERG
995,Azino,10270290,Bronze 1,PROTOSS
996,Hyperion,1315507,Bronze 1,RANDOM
997,Sosiska,10227863,Bronze 1,PROTOSS
998,Puffelchen,887664,Bronze 1,ZERG
999,karambol,171614,Bronze 1,TERRAN
1000,PONEDELKUS,454370,Bronze 1,TERRAN
1001,Alexius,7053748,Bronze 1,ZERG
1002,Pavel,2374637,Bronze 1,PROTOSS
1003,kenzo,7967382,Bronze 1,TERRAN
1004,Traptsever,3313822,Bronze 1,PROTOSS
1005,avantis,2398059,Bronze 1,TERRAN
1006,kelesha,441998,Bronze 1,ZERG
1007,BrinMilo,8156705,Bronze 1,TERRAN
1008,ReSS,1104456,Bronze 1,PROTOSS
1009,Karas,2428963,Bronze 1,ZERG
1010,oettn,9519657,Bronze 1,ZERG
1011,KotKompot,9814520,Bronze 1,TERRAN
1012,HartuN,9875410,Bronze 1,TERRAN
1013,Ambition,4682401,Bronze 1,TERRAN
1014,CuteBugzzz,2504600,Bronze 1,ZERG
1015,ManicKiller,7656607,Bronze 1,PROTOSS
1016,Infinity,2600716,Bronze 1,TERRAN
1017,ДимаGSpot,9259154,Bronze 1,RANDOM
1018,Bergy,701287,Bronze 1,PROTOSS
1019,MonsterRax,2000350,Bronze 1,TERRAN
1020,FRost,6666292,Bronze 1,TERRAN
1021,novaxjocovid,8136197,Bronze 1,TERRAN
1022,SKYFALL,3161577,Bronze 1,ZERG
1023,SacaUntos,9435363,Bronze 1,RANDOM
1024,TomasoCapone,9147586,Bronze 1,ZERG
1025,MacariusW,230344,Bronze 1,ZERG
1026,Gamgam,9289739,Bronze 1,ZERG
1027,Fittistati,9293803,Bronze 1,ZERG
1028,UrexTheGreat,2403692,Bronze 1,ZERG
1029,Lundse,1147688,Bronze 1,PROTOSS
1030,ryoku,8009351,Bronze 1,PROTOSS
1031,Monkeyhead,1985012,Bronze 1,PROTOSS
1032,YOK,10256074,Bronze 1,TERRAN
1033,VISCEROID,7985305,Bronze 1,TERRAN
1034,ScuryMachine,7691801,Bronze 1,TERRAN
1035,SITTner,1071227,Bronze 1,PROTOSS
1036,Chivas,2390792,Bronze 1,ZERG
1037,pdaddy,10267836,Bronze 1,TERRAN
1038,Bazzik,9237356,Bronze 1,ZERG
1039,Try,2397327,Bronze 1,ZERG
1040,Viteron,1531276,Bronze 1,ZERG
1041,IIIIIIIIIIII,9913791,Bronze 1,TERRAN
1042,Ultima,9203195,Bronze 1,PROTOSS
1043,PapaRoach,8393780,Bronze 1,PROTOSS
1044,Ardron,9238318,Bronze 1,TERRAN
1045,ddd,10220173,Bronze 1,PROTOSS
1046,Extazy,1523659,Bronze 1,TERRAN
1047,Crzdd,7100922,Bronze 1,ZERG
1048,gan,1882393,Bronze 1,PROTOSS
1049,crpsgrnder,8841516,Bronze 1,PROTOSS
1050,iLWALTHER,10106834,Bronze 1,TERRAN
1051,Xech,9897944,Bronze 1,TERRAN
1052,onid,2688741,Bronze 1,PROTOSS
1053,SombreroPlz,8631718,Bronze 1,PROTOSS
1054,faceless,10001059,Bronze 1,ZERG
1055,Murasame,1303464,Bronze 1,PROTOSS
1056,yuvaltheking,8320106,Bronze 1,RANDOM
1057,Lune,6794411,Bronze 1,TERRAN
1058,Xpoft,590741,Bronze 1,RANDOM
1059,Destiz,8891139,Bronze 1,TERRAN
1060,Saimon,945487,Bronze 1,PROTOSS
1061,Stifler,891445,Bronze 1,TERRAN
1062,ZergHunter,4407934,Bronze 1,PROTOSS
1063,Xenser,7206078,Bronze 1,TERRAN
1064,Nikolaj,9979899,Bronze 1,RANDOM
1065,djdieter,9733218,Bronze 1,PROTOSS
1066,SemPlexX,1881328,Bronze 1,PROTOSS
1067,Скши,2370247,Bronze 1,PROTOSS
1068,Dreamer,2377911,Bronze 1,TERRAN
1069,Echidna,1857678,Bronze 1,TERRAN
1070,ZergVTanke,2252165,Bronze 1,TERRAN
1071,Haizle,3968945,Bronze 1,ZERG
1072,KunAi,10015284,Bronze 1,TERRAN
1073,YLDOW,5939548,Bronze 1,PROTOSS
1074,rugponoHuka,1683582,Bronze 1,PROTOSS
1075,Echidna,1857678,Bronze 1,ZERG
1076,HugMur,1679307,Bronze 1,PROTOSS
1077,MSA,3307588,Bronze 1,ZERG
1078,sersergiu,2248973,Bronze 1,ZERG
1079,Нокс,10005012,Bronze 1,RANDOM
1080,XXLnoob,7842244,Bronze 1,PROTOSS
1081,unster,2382164,Bronze 1,ZERG
1082,PoSiTiVe,2172100,Bronze 1,PROTOSS
1083,Alfarius,10031951,Bronze 1,TERRAN
1084,Sammioswe,1368230,Bronze 1,PROTOSS
1085,Mitrofan,4848571,Bronze 1,TERRAN
1086,Анубис,8852291,Bronze 1,PROTOSS
1087,lerkrigare,6903881,Bronze 1,TERRAN
1088,ScherbertLem,8341637,Bronze 1,ZERG
1089,Vrut,2665209,Bronze 1,PROTOSS
1090,COCAINUM,448252,Bronze 1,PROTOSS
1091,KaX,1279901,Bronze 1,TERRAN
1092,Psixopat,2146218,Bronze 1,PROTOSS
1093,harzon,8302761,Bronze 1,PROTOSS
1094,philleplutt,289075,Bronze 1,PROTOSS
1095,Souke,7913012,Bronze 1,TERRAN
1096,Constantine,455307,Bronze 1,ZERG
1097,Adamoz,7549068,Bronze 1,ZERG
1098,Leucopterus,412183,Bronze 1,PROTOSS
1099,Roister,2017125,Bronze 1,PROTOSS
1100,Snuggles,1929631,Bronze 1,PROTOSS
1101,laote,9642439,Bronze 1,RANDOM
1102,smoeker,6135453,Bronze 1,TERRAN
1103,chaman,7344786,Bronze 1,TERRAN
1104,shorbock,1104458,Bronze 1,PROTOSS
1105,Mozystar,8013315,Bronze 1,TERRAN
1106,Dabidoo,1794585,Bronze 1,PROTOSS
1107,Flyn,2669558,Bronze 1,TERRAN
1108,zakir,2185096,Bronze 1,ZERG
1109,cross,10168600,Bronze 1,PROTOSS
1110,HoBoToN,9088841,Bronze 1,TERRAN
1111,Копченый,9259757,Bronze 1,PROTOSS
1112,NGumi,10005909,Bronze 1,ZERG
1113,MOMBOOOZZO,9687633,Bronze 1,PROTOSS
1114,ilya,1680465,Bronze 1,PROTOSS
1115,Parliament,4705320,Bronze 1,TERRAN
1116,medronho,10196384,Bronze 1,ZERG
1117,MikesAntics,660588,Bronze 1,TERRAN
1118,Kawaiinda,2817550,Bronze 1,TERRAN
1119,ДоджМастер,2245708,Bronze 1,PROTOSS
1120,Mantelis,9814966,Bronze 1,ZERG
1121,SwallowSemёn,9521913,Bronze 1,TERRAN
1122,mogulsport,5433686,Bronze 1,TERRAN
1123,MetHorner,1182480,Bronze 1,RANDOM
