,0,1,2,3
1909,311315,Diamond,2,us
1910,309815,Diamond,2,us
1911,309721,Diamond,2,us
1912,310184,Diamond,2,us
1913,311068,Diamond,2,us
1914,311200,Diamond,2,us
1915,310586,Diamond,2,us
1916,310372,Diamond,2,us
1917,311177,Diamond,2,us
1918,310897,Diamond,2,us
1919,311464,Diamond,2,us
1920,311486,Diamond,2,us
1921,309791,Diamond,3,us
1922,309720,Diamond,3,us
1923,310160,Diamond,3,us
1924,309944,Diamond,3,us
1925,310883,Diamond,3,us
1926,310755,Diamond,3,us
1927,310924,Diamond,3,us
1928,310171,Diamond,3,us
1929,310708,Diamond,3,us
1930,311155,Diamond,3,us
1931,311313,Diamond,3,us
1932,310767,Diamond,3,us
1933,311370,Diamond,3,us
1934,309689,Diamond,3,us
1935,309567,Diamond,3,us
1936,310422,Diamond,3,us
1937,310296,Diamond,3,us
1938,311137,Diamond,3,us
1939,311012,Diamond,3,us
1940,310853,Diamond,3,us
1941,311329,Diamond,3,us
1942,309746,Diamond,3,us
1943,309632,Diamond,3,us
1944,310257,Diamond,3,us
1945,310516,Diamond,3,us
1946,310429,Diamond,3,us
1947,310309,Diamond,3,us
1948,311094,Diamond,3,us
1949,310740,Diamond,3,us
1950,310866,Diamond,3,us
1951,311338,Diamond,3,us
1952,309837,Diamond,3,us
1953,309644,Diamond,3,us
1954,310208,Diamond,3,us
1955,310029,Diamond,3,us
1956,309889,Diamond,3,us
1957,310654,Diamond,3,us
1958,310533,Diamond,3,us
1959,310268,Diamond,3,us
1960,311355,Diamond,3,us
1961,311414,Diamond,3,us
1962,309849,Diamond,3,us
1963,309729,Diamond,3,us
1964,309608,Diamond,3,us
1965,310017,Diamond,3,us
1966,309897,Diamond,3,us
1967,310494,Diamond,3,us
1968,310962,Diamond,3,us
1969,311051,Diamond,3,us
1970,311426,Diamond,3,us
1971,309811,Diamond,3,us
1972,309734,Diamond,3,us
1973,309591,Diamond,3,us
1974,309480,Diamond,3,us
1975,309976,Diamond,3,us
1976,310630,Diamond,3,us
1977,310503,Diamond,3,us
1978,311188,Diamond,3,us
1979,310902,Diamond,3,us
1980,311066,Diamond,3,us
1981,310777,Diamond,3,us
1982,309822,Diamond,3,us
1983,310691,Diamond,3,us
1984,310575,Diamond,3,us
1985,310482,Diamond,3,us
1986,310361,Diamond,3,us
1987,311404,Diamond,3,us
1988,309803,Diamond,3,us
1989,309556,Diamond,3,us
1990,310180,Diamond,3,us
1991,310079,Diamond,3,us
1992,310045,Diamond,3,us
1993,310587,Diamond,3,us
1994,310443,Diamond,3,us
1995,310319,Diamond,3,us
1996,311166,Diamond,3,us
1997,311039,Diamond,3,us
1998,311000,Diamond,3,us
1999,311250,Diamond,3,us
2000,309771,Diamond,3,us
2001,309405,Diamond,3,us
2002,310243,Diamond,3,us
2003,310136,Diamond,3,us
2004,310059,Diamond,3,us
2005,309954,Diamond,3,us
2006,310667,Diamond,3,us
2007,310545,Diamond,3,us
2008,310454,Diamond,3,us
2009,310335,Diamond,3,us
2010,311112,Diamond,3,us
2011,310891,Diamond,3,us
2012,310722,Diamond,3,us
2013,311202,Diamond,3,us
2014,309783,Diamond,3,us
2015,309675,Diamond,3,us
2016,309531,Diamond,3,us
2017,310148,Diamond,3,us
2018,309913,Diamond,3,us
2019,310680,Diamond,3,us
2020,310558,Diamond,3,us
2021,310406,Diamond,3,us
2022,311123,Diamond,3,us
2023,311379,Diamond,3,us
2024,310970,Diamond,3,us
2025,309661,Diamond,3,us
2026,309540,Diamond,3,us
2027,310217,Diamond,3,us
2028,310114,Diamond,3,us
2029,310036,Diamond,3,us
2030,309929,Diamond,3,us
2031,311078,Diamond,3,us
2032,311395,Diamond,3,us
2033,310819,Diamond,3,us
2034,310982,Diamond,3,us
2035,311225,Diamond,3,us
2036,311299,Diamond,3,us
2037,309861,Diamond,3,us
2038,309761,Diamond,3,us
2039,309618,Diamond,3,us
2040,309508,Diamond,3,us
2041,310231,Diamond,3,us
2042,310122,Diamond,3,us
2043,310090,Diamond,3,us
2044,309992,Diamond,3,us
2045,310644,Diamond,3,us
2046,310378,Diamond,3,us
2047,310284,Diamond,3,us
2048,311235,Diamond,3,us
2049,310833,Diamond,3,us
2050,310938,Diamond,3,us
2051,309519,Diamond,3,us
2052,309493,Diamond,3,us
2053,310106,Diamond,3,us
2054,310004,Diamond,3,us
2055,309867,Diamond,3,us
2056,310606,Diamond,3,us
2057,310393,Diamond,3,us
2058,310346,Diamond,3,us
2059,311174,Diamond,3,us
2060,310793,Diamond,3,us
2061,310941,Diamond,3,us
2062,311267,Diamond,3,us
2063,309706,Diamond,3,us
2064,309575,Diamond,3,us
2065,310197,Diamond,3,us
2066,310070,Diamond,3,us
2067,309964,Diamond,3,us
2068,309877,Diamond,3,us
2069,310616,Diamond,3,us
2070,310470,Diamond,3,us
2071,311442,Diamond,3,us
2072,311027,Diamond,3,us
2073,311213,Diamond,3,us
2074,310806,Diamond,3,us
2075,311281,Diamond,3,us
2076,311453,Diamond,3,us
2077,311470,Diamond,3,us
2078,311479,Diamond,3,us
2079,311488,Diamond,3,us
2080,311505,Diamond,3,us
2081,310905,Masters,1,us
2082,309534,Masters,1,us
2083,310615,Masters,1,us
2084,309888,Masters,1,us
2085,309600,Masters,1,us
2086,311400,Masters,1,us
2087,309817,Masters,1,us
2088,309409,Masters,1,us
2089,310317,Masters,1,us
2090,310709,Masters,1,us
2091,309967,Masters,1,us
2092,311101,Masters,1,us
2093,309742,Masters,1,us
2094,311303,Masters,1,us
2095,310419,Masters,1,us
2096,310065,Masters,1,us
2097,310801,Masters,1,us
2098,311206,Masters,1,us
2099,311006,Masters,1,us
2100,309676,Masters,1,us
2101,310489,Masters,1,us
2102,311476,Masters,1,us
2103,311342,Masters,2,us
2104,310688,Masters,2,us
2105,309764,Masters,2,us
2106,311009,Masters,2,us
2107,309423,Masters,2,us
2108,310349,Masters,2,us
2109,309991,Masters,2,us
2110,310273,Masters,3,us
2111,309670,Masters,3,us
2112,309400,Masters,3,us
2113,311024,Masters,3,us
2114,310124,Masters,3,us
2115,309606,Masters,3,us
2116,309692,Masters,3,us
2117,309526,Masters,3,us
2118,309682,Masters,3,us
2119,309546,Masters,3,us
2120,310725,Masters,3,us
2121,309633,Masters,3,us
2122,311173,Masters,3,us
2123,309708,Masters,3,us
2124,309537,Masters,3,us
2125,309494,Masters,3,us
2126,309619,Masters,3,us
2127,309569,Masters,3,us
2128,310434,Masters,3,us
2129,309700,Masters,3,us
2130,309656,Masters,3,us
2131,309481,Masters,3,us
2132,310898,Masters,3,us
2133,309965,Masters,3,us
2134,309558,Masters,3,us
2135,309640,Masters,3,us
2136,309516,Masters,3,us
2137,310567,Masters,3,us
2138,309716,Masters,3,us
2139,309596,Masters,3,us
2140,309507,Masters,3,us
2141,311359,Masters,3,us
2142,309768,Masters,3,us
2143,309586,Masters,3,us
2144,311501,Masters,3,us
2145,310096,Grandmaster,1,us
2146,78338,Bronze,1,kr
2147,78238,Bronze,1,kr
2148,78281,Bronze,2,kr
2149,78254,Bronze,3,kr
2150,78307,Silver,1,kr
2151,78332,Silver,1,kr
2152,78242,Silver,1,kr
2153,78316,Silver,2,kr
2154,78247,Silver,2,kr
2155,78339,Silver,2,kr
2156,78328,Silver,3,kr
2157,78239,Silver,3,kr
2158,78321,Gold,1,kr
2159,78241,Gold,1,kr
2160,78341,Gold,1,kr
2161,78313,Gold,2,kr
2162,78334,Gold,2,kr
2163,78244,Gold,2,kr
2164,78318,Gold,3,kr
2165,78243,Gold,3,kr
2166,78342,Gold,3,kr
2167,78322,Platinum,1,kr
2168,78246,Platinum,1,kr
2169,78345,Platinum,1,kr
2170,78317,Platinum,2,kr
2171,78236,Platinum,2,kr
2172,78337,Platinum,2,kr
2173,78308,Platinum,3,kr
2174,78330,Platinum,3,kr
2175,78237,Platinum,3,kr
2176,78312,Diamond,1,kr
2177,78343,Diamond,1,kr
2178,78245,Diamond,1,kr
2179,78310,Diamond,2,kr
2180,78240,Diamond,2,kr
2181,78331,Diamond,2,kr
2182,78344,Diamond,2,kr
2183,78249,Diamond,3,kr
2184,78347,Diamond,3,kr
2185,78301,Diamond,3,kr
2186,78311,Diamond,3,kr
2187,78324,Diamond,3,kr
2188,78336,Diamond,3,kr
2189,78250,Masters,1,kr
2190,78248,Masters,2,kr
2191,78350,Masters,3,kr
2192,78263,Masters,3,kr
